,i,j,y,t,l,k,alpha,psi
34670,6934,192,2.6318921346902915,0,3,9,0.43072729929545744,1.3351777361189363
34671,6934,181,1.6367824824324766,1,3,9,0.43072729929545744,1.3351777361189363
34672,6934,197,0.4126068463453991,2,3,9,0.43072729929545744,1.3351777361189363
34673,6934,160,2.492082404736225,3,3,8,0.43072729929545744,0.9084578685373853
34674,6934,160,2.332983444608659,4,3,8,0.43072729929545744,0.9084578685373853
34675,6935,45,-2.2341124923929523,0,0,2,-0.967421566101701,-0.6045853465832371
34676,6935,45,-3.2237128847407455,1,0,2,-0.967421566101701,-0.6045853465832371
34677,6935,71,-0.9391504224966816,2,0,3,-0.967421566101701,-0.3487556955170447
34678,6935,9,-2.2673889514187606,3,0,0,-0.967421566101701,-1.335177736118937
34679,6935,22,-1.9397101995339552,4,0,1,-0.967421566101701,-0.9084578685373851
34680,6936,164,-1.3923587819065228,0,0,8,-0.967421566101701,0.9084578685373853
34681,6936,164,0.7418370661727679,1,0,8,-0.967421566101701,0.9084578685373853
34682,6936,164,-0.6660154996122516,2,0,8,-0.967421566101701,0.9084578685373853
34683,6936,164,0.5575987035923615,3,0,8,-0.967421566101701,0.9084578685373853
34684,6936,164,0.39354246010464367,4,0,8,-0.967421566101701,0.9084578685373853
34685,6937,78,-0.3252679948120516,0,1,3,-0.43072729929545756,-0.3487556955170447
34686,6937,191,2.2089633507305297,1,1,9,-0.43072729929545756,1.3351777361189363
34687,6937,191,-0.8430312021445883,2,1,9,-0.43072729929545756,1.3351777361189363
34688,6937,191,1.814193313123494,3,1,9,-0.43072729929545756,1.3351777361189363
34689,6937,191,0.8235287393540579,4,1,9,-0.43072729929545756,1.3351777361189363
34690,6938,36,-1.465303912349135,0,2,1,0.0,-0.9084578685373851
34691,6938,36,-0.5387508587574958,1,2,1,0.0,-0.9084578685373851
34692,6938,36,-0.7060033728603627,2,2,1,0.0,-0.9084578685373851
34693,6938,36,0.06577564372262734,3,2,1,0.0,-0.9084578685373851
34694,6938,36,-2.14160969007026,4,2,1,0.0,-0.9084578685373851
34695,6939,69,0.023306295545190592,0,1,3,-0.43072729929545756,-0.3487556955170447
34696,6939,69,-1.5867413051323196,1,1,3,-0.43072729929545756,-0.3487556955170447
34697,6939,69,-0.9204288720873538,2,1,3,-0.43072729929545756,-0.3487556955170447
34698,6939,42,0.20872800061749008,3,1,2,-0.43072729929545756,-0.6045853465832371
34699,6939,42,-0.9853622163009034,4,1,2,-0.43072729929545756,-0.6045853465832371
34700,6940,198,0.4714163929060595,0,3,9,0.43072729929545744,1.3351777361189363
34701,6940,198,0.8288719968590652,1,3,9,0.43072729929545744,1.3351777361189363
34702,6940,66,0.38017030271564445,2,3,3,0.43072729929545744,-0.3487556955170447
34703,6940,66,-1.2050093000851358,3,3,3,0.43072729929545744,-0.3487556955170447
34704,6940,66,0.6204337204560243,4,3,3,0.43072729929545744,-0.3487556955170447
34705,6941,15,-2.104919911830639,0,1,0,-0.43072729929545756,-1.335177736118937
34706,6941,50,-0.47768661137405055,1,1,2,-0.43072729929545756,-0.6045853465832371
34707,6941,50,-1.5661710262119275,2,1,2,-0.43072729929545756,-0.6045853465832371
34708,6941,26,-2.7075974472515227,3,1,1,-0.43072729929545756,-0.9084578685373851
34709,6941,26,-0.27177138134989987,4,1,1,-0.43072729929545756,-0.9084578685373851
34710,6942,153,1.2683683271254698,0,3,7,0.43072729929545744,0.6045853465832371
34711,6942,142,1.700006855121599,1,3,7,0.43072729929545744,0.6045853465832371
34712,6942,142,-0.10389700079802888,2,3,7,0.43072729929545744,0.6045853465832371
34713,6942,142,0.7586011929791259,3,3,7,0.43072729929545744,0.6045853465832371
34714,6942,142,1.1455331939941733,4,3,7,0.43072729929545744,0.6045853465832371
34715,6943,33,-2.3245253153230077,0,0,1,-0.967421566101701,-0.9084578685373851
34716,6943,33,-1.9420727808398572,1,0,1,-0.967421566101701,-0.9084578685373851
34717,6943,79,0.7575431338496399,2,0,4,-0.967421566101701,-0.11418529432142838
34718,6943,25,-2.8222070922106357,3,0,1,-0.967421566101701,-0.9084578685373851
34719,6943,139,-0.058806713501437125,4,0,7,-0.967421566101701,0.6045853465832371
34720,6944,198,2.9883662697243873,0,4,9,0.967421566101701,1.3351777361189363
34721,6944,143,1.392150226925003,1,4,7,0.967421566101701,0.6045853465832371
34722,6944,196,1.2246003670820944,2,4,9,0.967421566101701,1.3351777361189363
34723,6944,189,3.854928999220463,3,4,9,0.967421566101701,1.3351777361189363
34724,6944,189,2.765406589031487,4,4,9,0.967421566101701,1.3351777361189363
34725,6945,179,0.19877408692854392,0,1,9,-0.43072729929545756,1.3351777361189363
34726,6945,100,-1.1216093326136305,1,1,5,-0.43072729929545756,0.11418529432142824
34727,6945,100,-1.4574014563656459,2,1,5,-0.43072729929545756,0.11418529432142824
34728,6945,78,-0.7314491167893613,3,1,3,-0.43072729929545756,-0.3487556955170447
34729,6945,78,-0.09461678644246019,4,1,3,-0.43072729929545756,-0.3487556955170447
34730,6946,167,1.576178443044595,0,4,8,0.967421566101701,0.9084578685373853
34731,6946,191,1.779219485361847,1,4,9,0.967421566101701,1.3351777361189363
34732,6946,191,1.1143593801539449,2,4,9,0.967421566101701,1.3351777361189363
34733,6946,186,2.67286009326316,3,4,9,0.967421566101701,1.3351777361189363
34734,6946,190,2.804500505867539,4,4,9,0.967421566101701,1.3351777361189363
34735,6947,39,-1.0047256195731127,0,2,1,0.0,-0.9084578685373851
34736,6947,39,-1.3809254757599028,1,2,1,0.0,-0.9084578685373851
34737,6947,39,-1.6729392665041591,2,2,1,0.0,-0.9084578685373851
34738,6947,39,-1.302306312200933,3,2,1,0.0,-0.9084578685373851
34739,6947,69,1.3205128538301327,4,2,3,0.0,-0.3487556955170447
34740,6948,75,-1.2093121193679188,0,3,3,0.43072729929545744,-0.3487556955170447
34741,6948,153,-0.10799745866398158,1,3,7,0.43072729929545744,0.6045853465832371
34742,6948,151,0.5311749546747492,2,3,7,0.43072729929545744,0.6045853465832371
34743,6948,151,0.8961970101271696,3,3,7,0.43072729929545744,0.6045853465832371
34744,6948,151,0.8529610642633688,4,3,7,0.43072729929545744,0.6045853465832371
34745,6949,93,0.748780125367374,0,2,4,0.0,-0.11418529432142838
34746,6949,33,-0.4657392333745051,1,2,1,0.0,-0.9084578685373851
34747,6949,132,0.5427935762923197,2,2,6,0.0,0.3487556955170447
34748,6949,54,-0.6951163453738362,3,2,2,0.0,-0.6045853465832371
34749,6949,150,0.36777283975244845,4,2,7,0.0,0.6045853465832371
34750,6950,0,-0.7100967788688246,0,1,0,-0.43072729929545756,-1.335177736118937
34751,6950,0,-1.2211738980876519,1,1,0,-0.43072729929545756,-1.335177736118937
34752,6950,0,-2.8724264855253083,2,1,0,-0.43072729929545756,-1.335177736118937
34753,6950,121,1.2090037654082675,3,1,6,-0.43072729929545756,0.3487556955170447
34754,6950,121,-0.06376385920465495,4,1,6,-0.43072729929545756,0.3487556955170447
34755,6951,139,0.9423210352941535,0,4,7,0.967421566101701,0.6045853465832371
34756,6951,139,1.4208401768295946,1,4,7,0.967421566101701,0.6045853465832371
34757,6951,170,1.8411577055675339,2,4,8,0.967421566101701,0.9084578685373853
34758,6951,170,4.376024514670061,3,4,8,0.967421566101701,0.9084578685373853
34759,6951,170,1.6889582637134266,4,4,8,0.967421566101701,0.9084578685373853
34760,6952,163,2.5359247407938326,0,4,8,0.967421566101701,0.9084578685373853
34761,6952,163,1.4526689842022344,1,4,8,0.967421566101701,0.9084578685373853
34762,6952,163,0.3026257585049079,2,4,8,0.967421566101701,0.9084578685373853
34763,6952,160,1.7314597700025167,3,4,8,0.967421566101701,0.9084578685373853
34764,6952,160,0.7895658323874204,4,4,8,0.967421566101701,0.9084578685373853
34765,6953,28,-1.5010915022573734,0,0,1,-0.967421566101701,-0.9084578685373851
34766,6953,54,-0.08100538883284258,1,0,2,-0.967421566101701,-0.6045853465832371
34767,6953,23,-0.7508264402795122,2,0,1,-0.967421566101701,-0.9084578685373851
34768,6953,41,-2.9052030541964817,3,0,2,-0.967421566101701,-0.6045853465832371
34769,6953,41,-1.7717741594048535,4,0,2,-0.967421566101701,-0.6045853465832371
34770,6954,83,0.7439509508251791,0,2,4,0.0,-0.11418529432142838
34771,6954,83,0.9895149527947451,1,2,4,0.0,-0.11418529432142838
34772,6954,23,0.11302806114633224,2,2,1,0.0,-0.9084578685373851
34773,6954,25,-1.0202234149398801,3,2,1,0.0,-0.9084578685373851
34774,6954,25,-1.1796447557413727,4,2,1,0.0,-0.9084578685373851
34775,6955,158,0.6357655368725355,0,3,7,0.43072729929545744,0.6045853465832371
34776,6955,158,0.5167602436242301,1,3,7,0.43072729929545744,0.6045853465832371
34777,6955,157,-1.0914185898120692,2,3,7,0.43072729929545744,0.6045853465832371
34778,6955,99,0.9363165789704736,3,3,5,0.43072729929545744,0.11418529432142824
34779,6955,99,0.6875448633874078,4,3,5,0.43072729929545744,0.11418529432142824
34780,6956,180,2.2234273805015126,0,4,9,0.967421566101701,1.3351777361189363
34781,6956,123,2.694521117393889,1,4,6,0.967421566101701,0.3487556955170447
34782,6956,197,0.7754811768908743,2,4,9,0.967421566101701,1.3351777361189363
34783,6956,197,1.6395858485408878,3,4,9,0.967421566101701,1.3351777361189363
34784,6956,197,2.2374734188533276,4,4,9,0.967421566101701,1.3351777361189363
34785,6957,88,-0.6907182646958692,0,2,4,0.0,-0.11418529432142838
34786,6957,50,-0.7636525984412831,1,2,2,0.0,-0.6045853465832371
34787,6957,50,-1.7355298265585095,2,2,2,0.0,-0.6045853465832371
34788,6957,64,-0.005662712476095233,3,2,3,0.0,-0.3487556955170447
34789,6957,64,1.0405361343450759,4,2,3,0.0,-0.3487556955170447
34790,6958,59,-1.884240641330924,0,1,2,-0.43072729929545756,-0.6045853465832371
34791,6958,53,-0.7261053965311783,1,1,2,-0.43072729929545756,-0.6045853465832371
34792,6958,53,-1.7919742147876991,2,1,2,-0.43072729929545756,-0.6045853465832371
34793,6958,86,1.1764386962403033,3,1,4,-0.43072729929545756,-0.11418529432142838
34794,6958,86,-2.0616098201308573,4,1,4,-0.43072729929545756,-0.11418529432142838
34795,6959,105,0.6596957084165181,0,3,5,0.43072729929545744,0.11418529432142824
34796,6959,105,0.7319901048388113,1,3,5,0.43072729929545744,0.11418529432142824
34797,6959,105,0.9566687165824452,2,3,5,0.43072729929545744,0.11418529432142824
34798,6959,105,0.5209992106175373,3,3,5,0.43072729929545744,0.11418529432142824
34799,6959,105,0.21754318513792587,4,3,5,0.43072729929545744,0.11418529432142824
34800,6960,111,-0.12139382383734393,0,2,5,0.0,0.11418529432142824
34801,6960,89,1.0658334055007364,1,2,4,0.0,-0.11418529432142838
34802,6960,89,-0.8211764105004575,2,2,4,0.0,-0.11418529432142838
34803,6960,89,-1.4926221747222947,3,2,4,0.0,-0.11418529432142838
34804,6960,120,-0.5786697617189605,4,2,6,0.0,0.3487556955170447
34805,6961,85,1.461038116449704,0,3,4,0.43072729929545744,-0.11418529432142838
34806,6961,85,-0.2485582575968207,1,3,4,0.43072729929545744,-0.11418529432142838
34807,6961,85,-1.1249122775813356,2,3,4,0.43072729929545744,-0.11418529432142838
34808,6961,85,0.30353181224209336,3,3,4,0.43072729929545744,-0.11418529432142838
34809,6961,85,0.8038109210174753,4,3,4,0.43072729929545744,-0.11418529432142838
34810,6962,138,0.5786281872221244,0,4,7,0.967421566101701,0.6045853465832371
34811,6962,138,2.3555426801194934,1,4,7,0.967421566101701,0.6045853465832371
34812,6962,138,2.0871750815306758,2,4,7,0.967421566101701,0.6045853465832371
34813,6962,138,0.3931358436491197,3,4,7,0.967421566101701,0.6045853465832371
34814,6962,138,1.9692090138065963,4,4,7,0.967421566101701,0.6045853465832371
34815,6963,195,2.7399820658050205,0,4,9,0.967421566101701,1.3351777361189363
34816,6963,187,3.1160188963414286,1,4,9,0.967421566101701,1.3351777361189363
34817,6963,194,2.262715935159204,2,4,9,0.967421566101701,1.3351777361189363
34818,6963,194,2.3807490573959087,3,4,9,0.967421566101701,1.3351777361189363
34819,6963,194,1.4445021736607586,4,4,9,0.967421566101701,1.3351777361189363
34820,6964,106,0.10087536409550008,0,3,5,0.43072729929545744,0.11418529432142824
34821,6964,106,1.4572321042826923,1,3,5,0.43072729929545744,0.11418529432142824
34822,6964,106,1.7983607139541589,2,3,5,0.43072729929545744,0.11418529432142824
34823,6964,68,-0.02172608816820029,3,3,3,0.43072729929545744,-0.3487556955170447
34824,6964,68,-0.2427428340880468,4,3,3,0.43072729929545744,-0.3487556955170447
34825,6965,37,-1.8564205798344977,0,1,1,-0.43072729929545756,-0.9084578685373851
34826,6965,37,-2.7194001349157606,1,1,1,-0.43072729929545756,-0.9084578685373851
34827,6965,37,-0.889308663554484,2,1,1,-0.43072729929545756,-0.9084578685373851
34828,6965,151,-0.9900524821900358,3,1,7,-0.43072729929545756,0.6045853465832371
34829,6965,151,0.5613813909171932,4,1,7,-0.43072729929545756,0.6045853465832371
34830,6966,62,-0.8871447611782877,0,0,3,-0.967421566101701,-0.3487556955170447
34831,6966,62,-1.6096413252392363,1,0,3,-0.967421566101701,-0.3487556955170447
34832,6966,11,-0.7761229183200289,2,0,0,-0.967421566101701,-1.335177736118937
34833,6966,11,-2.9820844605369294,3,0,0,-0.967421566101701,-1.335177736118937
34834,6966,36,-1.444074045362443,4,0,1,-0.967421566101701,-0.9084578685373851
34835,6967,16,-0.6772209413445764,0,1,0,-0.43072729929545756,-1.335177736118937
34836,6967,42,-0.056642331891396336,1,1,2,-0.43072729929545756,-0.6045853465832371
34837,6967,75,-1.5010456265226177,2,1,3,-0.43072729929545756,-0.3487556955170447
34838,6967,84,-1.4111303439177179,3,1,4,-0.43072729929545756,-0.11418529432142838
34839,6967,134,1.2334553056696518,4,1,6,-0.43072729929545756,0.3487556955170447
34840,6968,23,0.15511101609589661,0,0,1,-0.967421566101701,-0.9084578685373851
34841,6968,23,-1.0462489888571787,1,0,1,-0.967421566101701,-0.9084578685373851
34842,6968,6,-1.9207444961433227,2,0,0,-0.967421566101701,-1.335177736118937
34843,6968,6,-3.7754313182027635,3,0,0,-0.967421566101701,-1.335177736118937
34844,6968,6,-2.6806009714181296,4,0,0,-0.967421566101701,-1.335177736118937
34845,6969,25,-1.1106888868948315,0,0,1,-0.967421566101701,-0.9084578685373851
34846,6969,82,-1.581216507584416,1,0,4,-0.967421566101701,-0.11418529432142838
34847,6969,15,-2.463135711443527,2,0,0,-0.967421566101701,-1.335177736118937
34848,6969,15,-3.469012924967324,3,0,0,-0.967421566101701,-1.335177736118937
34849,6969,15,-3.6594703653161202,4,0,0,-0.967421566101701,-1.335177736118937
34850,6970,137,2.2379557968079706,0,4,6,0.967421566101701,0.3487556955170447
34851,6970,137,2.0944443311927294,1,4,6,0.967421566101701,0.3487556955170447
34852,6970,137,1.303303755426425,2,4,6,0.967421566101701,0.3487556955170447
34853,6970,128,1.0792650908582846,3,4,6,0.967421566101701,0.3487556955170447
34854,6970,68,1.3372765281703773,4,4,3,0.967421566101701,-0.3487556955170447
34855,6971,118,-0.009959919709783258,0,1,6,-0.43072729929545756,0.3487556955170447
34856,6971,76,-0.4800775965489383,1,1,3,-0.43072729929545756,-0.3487556955170447
34857,6971,76,-0.7993417432588066,2,1,3,-0.43072729929545756,-0.3487556955170447
34858,6971,93,-0.12931527783926494,3,1,4,-0.43072729929545756,-0.11418529432142838
34859,6971,62,-1.564213868399045,4,1,3,-0.43072729929545756,-0.3487556955170447
34860,6972,60,-0.10314735337158568,0,2,3,0.0,-0.3487556955170447
34861,6972,60,-1.7751687856989018,1,2,3,0.0,-0.3487556955170447
34862,6972,52,-0.7739903983640855,2,2,2,0.0,-0.6045853465832371
34863,6972,3,-1.1055039189948317,3,2,0,0.0,-1.335177736118937
34864,6972,3,-0.37191083030666183,4,2,0,0.0,-1.335177736118937
34865,6973,177,1.1193120737078261,0,3,8,0.43072729929545744,0.9084578685373853
34866,6973,177,0.23940676542143313,1,3,8,0.43072729929545744,0.9084578685373853
34867,6973,177,2.151849088751077,2,3,8,0.43072729929545744,0.9084578685373853
34868,6973,177,2.485650008798624,3,3,8,0.43072729929545744,0.9084578685373853
34869,6973,169,1.8757387581928038,4,3,8,0.43072729929545744,0.9084578685373853
34870,6974,55,-2.318912833303278,0,0,2,-0.967421566101701,-0.6045853465832371
34871,6974,0,-1.6342319211007799,1,0,0,-0.967421566101701,-1.335177736118937
34872,6974,0,-3.356760347037256,2,0,0,-0.967421566101701,-1.335177736118937
34873,6974,50,-2.214174633053889,3,0,2,-0.967421566101701,-0.6045853465832371
34874,6974,50,-3.7000739844577497,4,0,2,-0.967421566101701,-0.6045853465832371
34875,6975,140,0.4897782273454345,0,4,7,0.967421566101701,0.6045853465832371
34876,6975,140,2.4272315426954285,1,4,7,0.967421566101701,0.6045853465832371
34877,6975,140,1.426829681383406,2,4,7,0.967421566101701,0.6045853465832371
34878,6975,159,1.62363458905067,3,4,8,0.967421566101701,0.9084578685373853
34879,6975,159,2.9285622087940135,4,4,8,0.967421566101701,0.9084578685373853
34880,6976,13,-3.782654425130139,0,1,0,-0.43072729929545756,-1.335177736118937
34881,6976,7,-0.8139324484188499,1,1,0,-0.43072729929545756,-1.335177736118937
34882,6976,44,-1.1934049834055187,2,1,2,-0.43072729929545756,-0.6045853465832371
34883,6976,26,-3.0409484523730193,3,1,1,-0.43072729929545756,-0.9084578685373851
34884,6976,26,0.5920981574721331,4,1,1,-0.43072729929545756,-0.9084578685373851
34885,6977,178,1.0894797918438655,0,3,8,0.43072729929545744,0.9084578685373853
34886,6977,129,0.4160714341620111,1,3,6,0.43072729929545744,0.3487556955170447
34887,6977,188,3.6732206935048803,2,3,9,0.43072729929545744,1.3351777361189363
34888,6977,174,1.8649071409565896,3,3,8,0.43072729929545744,0.9084578685373853
34889,6977,137,1.7420458747308825,4,3,6,0.43072729929545744,0.3487556955170447
34890,6978,126,2.0758304523583115,0,4,6,0.967421566101701,0.3487556955170447
34891,6978,126,2.18940979578681,1,4,6,0.967421566101701,0.3487556955170447
34892,6978,126,0.7102095191876445,2,4,6,0.967421566101701,0.3487556955170447
34893,6978,149,2.640744258799095,3,4,7,0.967421566101701,0.6045853465832371
34894,6978,177,2.846341277595392,4,4,8,0.967421566101701,0.9084578685373853
34895,6979,47,-1.2983973254532903,0,0,2,-0.967421566101701,-0.6045853465832371
34896,6979,22,-0.878597782783725,1,0,1,-0.967421566101701,-0.9084578685373851
34897,6979,22,-0.280191892876531,2,0,1,-0.967421566101701,-0.9084578685373851
34898,6979,22,-2.6229706903493515,3,0,1,-0.967421566101701,-0.9084578685373851
34899,6979,28,-3.171662400629674,4,0,1,-0.967421566101701,-0.9084578685373851
34900,6980,82,-1.4733723473731648,0,1,4,-0.43072729929545756,-0.11418529432142838
34901,6980,82,-2.5495995640304203,1,1,4,-0.43072729929545756,-0.11418529432142838
34902,6980,25,-1.053522631931711,2,1,1,-0.43072729929545756,-0.9084578685373851
34903,6980,33,-0.2762675810489015,3,1,1,-0.43072729929545756,-0.9084578685373851
34904,6980,58,-1.3955143161084846,4,1,2,-0.43072729929545756,-0.6045853465832371
34905,6981,82,-0.11792333958136397,0,1,4,-0.43072729929545756,-0.11418529432142838
34906,6981,82,-1.89661926249572,1,1,4,-0.43072729929545756,-0.11418529432142838
34907,6981,82,-0.5978463889386569,2,1,4,-0.43072729929545756,-0.11418529432142838
34908,6981,35,-1.0436782469065786,3,1,1,-0.43072729929545756,-0.9084578685373851
34909,6981,59,-1.9841149435876706,4,1,2,-0.43072729929545756,-0.6045853465832371
34910,6982,119,0.44651198138335413,0,1,6,-0.43072729929545756,0.3487556955170447
34911,6982,119,-2.238524308442463,1,1,6,-0.43072729929545756,0.3487556955170447
34912,6982,126,1.6623912046431126,2,1,6,-0.43072729929545756,0.3487556955170447
34913,6982,126,1.6557182165588131,3,1,6,-0.43072729929545756,0.3487556955170447
34914,6982,135,-0.8419057008456361,4,1,6,-0.43072729929545756,0.3487556955170447
34915,6983,184,2.692108249456272,0,3,9,0.43072729929545744,1.3351777361189363
34916,6983,198,2.2646496437602535,1,3,9,0.43072729929545744,1.3351777361189363
34917,6983,163,0.5038582392410881,2,3,8,0.43072729929545744,0.9084578685373853
34918,6983,163,0.9244080398409436,3,3,8,0.43072729929545744,0.9084578685373853
34919,6983,163,1.3713305074272641,4,3,8,0.43072729929545744,0.9084578685373853
34920,6984,23,-2.5508794749489634,0,0,1,-0.967421566101701,-0.9084578685373851
34921,6984,5,-2.1449956910644272,1,0,0,-0.967421566101701,-1.335177736118937
34922,6984,5,-1.9485925452086366,2,0,0,-0.967421566101701,-1.335177736118937
34923,6984,5,-3.9410909012886712,3,0,0,-0.967421566101701,-1.335177736118937
34924,6984,5,-2.2650716590359607,4,0,0,-0.967421566101701,-1.335177736118937
34925,6985,149,1.8682558665131483,0,4,7,0.967421566101701,0.6045853465832371
34926,6985,149,2.0469642240061225,1,4,7,0.967421566101701,0.6045853465832371
34927,6985,149,2.335608965301388,2,4,7,0.967421566101701,0.6045853465832371
34928,6985,149,1.3829807547683552,3,4,7,0.967421566101701,0.6045853465832371
34929,6985,177,2.056977767372178,4,4,8,0.967421566101701,0.9084578685373853
34930,6986,31,0.45599467001890703,0,1,1,-0.43072729929545756,-0.9084578685373851
34931,6986,84,-1.0156572886638222,1,1,4,-0.43072729929545756,-0.11418529432142838
34932,6986,16,-1.412359134876107,2,1,0,-0.43072729929545756,-1.335177736118937
34933,6986,17,-1.1547470046706194,3,1,0,-0.43072729929545756,-1.335177736118937
34934,6986,35,-0.3781276037650696,4,1,1,-0.43072729929545756,-0.9084578685373851
34935,6987,90,-1.8907352156188024,0,0,4,-0.967421566101701,-0.11418529432142838
34936,6987,177,-0.6480702432156115,1,0,8,-0.967421566101701,0.9084578685373853
34937,6987,177,-1.7667251159237958,2,0,8,-0.967421566101701,0.9084578685373853
34938,6987,177,-0.02327560627117832,3,0,8,-0.967421566101701,0.9084578685373853
34939,6987,177,0.6970890530833288,4,0,8,-0.967421566101701,0.9084578685373853
34940,6988,23,-0.2822002158820762,0,2,1,0.0,-0.9084578685373851
34941,6988,101,0.04183667902362974,1,2,5,0.0,0.11418529432142824
34942,6988,125,-0.6733046735542454,2,2,6,0.0,0.3487556955170447
34943,6988,125,-0.2231284911644565,3,2,6,0.0,0.3487556955170447
34944,6988,98,-0.41821380689396226,4,2,5,0.0,0.11418529432142824
34945,6989,166,1.722877051185441,0,0,8,-0.967421566101701,0.9084578685373853
34946,6989,166,-0.0281638919580351,1,0,8,-0.967421566101701,0.9084578685373853
34947,6989,126,-1.0837070832743871,2,0,6,-0.967421566101701,0.3487556955170447
34948,6989,5,-2.915454339090667,3,0,0,-0.967421566101701,-1.335177736118937
34949,6989,11,-3.6937035747029023,4,0,0,-0.967421566101701,-1.335177736118937
34950,6990,60,-0.19406245160430335,0,1,3,-0.43072729929545756,-0.3487556955170447
34951,6990,10,-2.5284779816087872,1,1,0,-0.43072729929545756,-1.335177736118937
34952,6990,10,-1.4277238207213547,2,1,0,-0.43072729929545756,-1.335177736118937
34953,6990,19,-0.35118948335241096,3,1,0,-0.43072729929545756,-1.335177736118937
34954,6990,16,-1.3870898378994243,4,1,0,-0.43072729929545756,-1.335177736118937
34955,6991,66,1.4022128928772712,0,2,3,0.0,-0.3487556955170447
34956,6991,66,-0.9601241020754068,1,2,3,0.0,-0.3487556955170447
34957,6991,66,-0.351181966162262,2,2,3,0.0,-0.3487556955170447
34958,6991,53,-1.8684632668963872,3,2,2,0.0,-0.6045853465832371
34959,6991,53,-1.9739018698364017,4,2,2,0.0,-0.6045853465832371
34960,6992,190,1.639173441148138,0,3,9,0.43072729929545744,1.3351777361189363
34961,6992,197,1.1909219938889268,1,3,9,0.43072729929545744,1.3351777361189363
34962,6992,197,1.0348152809354132,2,3,9,0.43072729929545744,1.3351777361189363
34963,6992,155,1.7814874629843445,3,3,7,0.43072729929545744,0.6045853465832371
34964,6992,155,-0.17620180899407356,4,3,7,0.43072729929545744,0.6045853465832371
34965,6993,107,0.12832739557570827,0,2,5,0.0,0.11418529432142824
34966,6993,166,0.9834253042605975,1,2,8,0.0,0.9084578685373853
34967,6993,66,-0.9208000737859199,2,2,3,0.0,-0.3487556955170447
34968,6993,87,-1.2822137802189908,3,2,4,0.0,-0.11418529432142838
34969,6993,87,-1.6691455858377264,4,2,4,0.0,-0.11418529432142838
34970,6994,154,1.2228478645077612,0,4,7,0.967421566101701,0.6045853465832371
34971,6994,174,2.970728590126736,1,4,8,0.967421566101701,0.9084578685373853
34972,6994,174,2.1745112398956907,2,4,8,0.967421566101701,0.9084578685373853
34973,6994,174,2.6076728403143816,3,4,8,0.967421566101701,0.9084578685373853
34974,6994,174,0.840214023096489,4,4,8,0.967421566101701,0.9084578685373853
34975,6995,35,-3.08530844310457,0,0,1,-0.967421566101701,-0.9084578685373851
34976,6995,35,-3.148484052304572,1,0,1,-0.967421566101701,-0.9084578685373851
34977,6995,35,-2.3374164628457943,2,0,1,-0.967421566101701,-0.9084578685373851
34978,6995,35,-2.2454800804627726,3,0,1,-0.967421566101701,-0.9084578685373851
34979,6995,35,-1.809962937319302,4,0,1,-0.967421566101701,-0.9084578685373851
34980,6996,123,1.7274406055428126,0,4,6,0.967421566101701,0.3487556955170447
34981,6996,187,2.216272204648073,1,4,9,0.967421566101701,1.3351777361189363
34982,6996,174,1.0924142165457946,2,4,8,0.967421566101701,0.9084578685373853
34983,6996,174,1.6864522099850172,3,4,8,0.967421566101701,0.9084578685373853
34984,6996,174,1.4908456526464031,4,4,8,0.967421566101701,0.9084578685373853
34985,6997,12,-2.573444334136011,0,0,0,-0.967421566101701,-1.335177736118937
34986,6997,12,-0.9828744390203852,1,0,0,-0.967421566101701,-1.335177736118937
34987,6997,6,-2.353377844998895,2,0,0,-0.967421566101701,-1.335177736118937
34988,6997,39,-0.5258033872764198,3,0,1,-0.967421566101701,-0.9084578685373851
34989,6997,39,-2.4110658405409238,4,0,1,-0.967421566101701,-0.9084578685373851
34990,6998,144,1.720223294909928,0,4,7,0.967421566101701,0.6045853465832371
34991,6998,196,0.16578423674019316,1,4,9,0.967421566101701,1.3351777361189363
34992,6998,196,1.0692429875895324,2,4,9,0.967421566101701,1.3351777361189363
34993,6998,196,3.840404124777836,3,4,9,0.967421566101701,1.3351777361189363
34994,6998,196,3.3097349025130818,4,4,9,0.967421566101701,1.3351777361189363
34995,6999,193,2.233662660505957,0,4,9,0.967421566101701,1.3351777361189363
34996,6999,190,1.3861317633566101,1,4,9,0.967421566101701,1.3351777361189363
34997,6999,86,1.2285734145503284,2,4,4,0.967421566101701,-0.11418529432142838
34998,6999,189,3.230634623575843,3,4,9,0.967421566101701,1.3351777361189363
34999,6999,183,2.4850586395614984,4,4,9,0.967421566101701,1.3351777361189363
35000,7000,50,-0.21326451727932683,0,0,2,-0.967421566101701,-0.6045853465832371
35001,7000,87,-2.445358515824257,1,0,4,-0.967421566101701,-0.11418529432142838
35002,7000,87,-1.511109725207479,2,0,4,-0.967421566101701,-0.11418529432142838
35003,7000,15,-1.0441977940522458,3,0,0,-0.967421566101701,-1.335177736118937
35004,7000,15,-2.9524650695582166,4,0,0,-0.967421566101701,-1.335177736118937
35005,7001,16,-1.083663530233515,0,1,0,-0.43072729929545756,-1.335177736118937
35006,7001,16,-2.2155302897340063,1,1,0,-0.43072729929545756,-1.335177736118937
35007,7001,55,-1.429468032122802,2,1,2,-0.43072729929545756,-0.6045853465832371
35008,7001,18,-1.0017573087927998,3,1,0,-0.43072729929545756,-1.335177736118937
35009,7001,66,-0.9390277652566428,4,1,3,-0.43072729929545756,-0.3487556955170447
